CreditScoreRangeLower,StatedMonthlyIncome,LoanOriginalAmount,LoanStatus,log_reg_score,lgbm_score,final_score,decision
-1.588488373258585,0.03040163377911939,0.26333069196379094,0,0.67335574969934,0.5142779168112414,0.5620012666776709,⚠️ Review
1.4209319548024633,-0.26571563660439174,1.0633384662654228,1,0.9313507132109566,0.8588611635681246,0.8806080284609742,❌ Reject
0.5181058563841487,0.19734112548253083,-0.7606792591422978,1,0.8967878798536795,0.9439824811643046,0.929824100771117,❌ Reject
-0.38472024203416577,-0.02524486336631658,0.5833338016844436,1,0.8183474242232006,0.9121243446244289,0.8839912685040604,❌ Reject
-0.6856622748402706,0.08604813105810712,-0.6966786371981672,1,0.7887035321972709,0.8509716731309164,0.8322912308508227,❌ Reject
0.21716382357804392,0.08604813105810712,-0.8726803475445263,1,0.8709740609365402,0.902373184275037,0.8929534472734879,❌ Reject
-2.7922565044830043,-0.3034773496277034,-0.9846814359467547,1,0.4352006635813719,0.39239031337228847,0.4052334184350135,⚠️ Review
-0.38472024203416577,-0.13653785792429204,-0.4566763049076777,0,0.8059694889907617,0.8461422166775247,0.8340903983714957,❌ Reject
-0.08377820922806092,-0.3691068283770035,-0.13667319518702498,1,0.8218421464093595,0.7615193813298553,0.7796162108537065,❌ Reject
-0.6856622748402706,-0.3034773496277034,-0.6966786371981672,1,0.7582001982863453,0.8229146155292073,0.8035002903563486,❌ Reject
-0.08377820922806092,-0.03637416290224518,0.8233361339749332,1,0.8464088469988089,0.9111572252500308,0.8917327117746642,❌ Reject
-0.08377820922806092,0.052660232717424836,-1.01668174691882,1,0.8443631897796191,0.8803047707531854,0.8695222964611153,❌ Reject
-3.0931985372891093,-0.7219390087864042,-1.144682990807081,0,0.3425421332691503,0.32176993058015774,0.3280015913868555,⚠️ Review
2.6247000860268828,-0.3034773496277034,-0.37667552747751454,0,0.9659190155496832,0.871591677029533,0.899889878585578,❌ Reject
-0.38472024203416577,-0.7486493274589501,-0.6966786371981672,0,0.7582129763815023,0.7474407955178963,0.7506724497769781,❌ Reject
0.21716382357804392,-0.13653785792429204,-0.7766794146283305,1,0.8597118759270322,0.8715053995262442,0.8679673424464807,❌ Reject
-0.6856622748402706,-0.6150977340962209,-1.1766833017791463,1,0.7288763851915956,0.8390342218523604,0.8059868708541309,❌ Reject
-0.08377820922806092,0.5200908094869768,2.6313537038966213,1,0.8818658380947526,0.902073497146711,0.8960111994311235,❌ Reject
